Year of End Time (Adj),Month of End Time (Adj),In Library,Artist Name,Track Name,Album,End Time,End Time (Adj),Track Uri,Unique ID,F1,Minutes Listened,Ms Played
2020,September,0,Beyoncé,Jealous,,9/12/2020 1:18:00 AM,9/11/2020 8:18:00 PM,,Beyoncé:Jealous,21,3.066883333,184013
2020,September,1,Drake,Nice For What,Scorpion,9/12/2020 1:22:00 AM,9/11/2020 8:22:00 PM,3CA9pLiwRIGtUBiMjbZmRw,Drake:Nice For What,22,3.512433333,210746
2020,September,0,Khalid,Vertigo,,9/12/2020 1:27:00 AM,9/11/2020 8:27:00 PM,,Khalid:Vertigo,23,4.506883333,270413
2020,September,0,AlunaGeorge,In My Head,,9/12/2020 1:30:00 AM,9/11/2020 8:30:00 PM,,AlunaGeorge:In My Head,24,3.408433333,204506
2020,September,0,Cosmo's Midnight,Walk With Me (feat. KUCKA),,9/12/2020 1:31:00 AM,9/11/2020 8:31:00 PM,,Cosmo's Midnight:Walk With Me (feat. KUCKA),25,0.2512,15072
2020,September,0,Tory Lanez,LA Confidential,,9/12/2020 1:35:00 AM,9/11/2020 8:35:00 PM,,Tory Lanez:LA Confidential,26,0.139816667,8389
2020,September,1,Devin Dawson,All On Me,Dark Horse,9/12/2020 1:35:00 AM,9/11/2020 8:35:00 PM,2mfahQ0EaaZWq4cFNg6A1o,Devin Dawson:All On Me,27,3.743766667,224626
2020,September,1,Drake,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),9/12/2020 1:39:00 AM,9/11/2020 8:39:00 PM,2SAqBLGA283SUiwJ3xOUVI,Drake:Laugh Now Cry Later (feat. Lil Durk),28,3.525683333,211541
2020,September,1,Subtle Pride,Gentle Girl,Gentle Girl,9/12/2020 3:10:00 PM,9/12/2020 10:10:00 AM,7wUbNxElPsn9yBuUw6V6kN,Subtle Pride:Gentle Girl,29,3.948133333,236888
2020,September,1,Phoebe Bridgers,Kyoto,Punisher,9/12/2020 3:14:00 PM,9/12/2020 10:14:00 AM,49UDOG8DoBajXTJSTqfRMg,Phoebe Bridgers:Kyoto,30,3.0754,184524
2020,September,1,Taylor Swift,the 1,folklore,9/12/2020 3:17:00 PM,9/12/2020 10:17:00 AM,0Jlcvv8IykzHaSmj49uNW8,Taylor Swift:the 1,31,3.504183333,210251
2020,September,1,Flipturn,August (Acoustic),August (Acoustic),9/12/2020 3:20:00 PM,9/12/2020 10:20:00 AM,2JXiyD1zucGdFmnTeYb5Ry,Flipturn:August (Acoustic),32,3.337433333,200246
2020,September,1,Alexander 23,Dirty AF1s,I'm Sorry I Love You - EP,9/12/2020 3:23:00 PM,9/12/2020 10:23:00 AM,6J1jIKelO3HerpKnTEVVMe,Alexander 23:Dirty AF1s,33,2.283333333,137000
2020,September,1,Dr. Dog,Heart It Races - Cover Version,Heart It Races,9/12/2020 3:27:00 PM,9/12/2020 10:27:00 AM,2vupkXhwL4sNCRgNu72HCZ,Dr. Dog:Heart It Races - Cover Version,34,3.885466667,233128
2020,September,1,Salt Cathedral,No Ordinary Man,No Ordinary Man,9/12/2020 3:30:00 PM,9/12/2020 10:30:00 AM,6hWjywqSn9XFl4RrfoJ6P4,Salt Cathedral:No Ordinary Man,35,3.410933333,204656
2020,September,1,Vagabon,Fear & Force,Infinite Worlds,9/12/2020 3:34:00 PM,9/12/2020 10:34:00 AM,777QXLD6nxBWH7sNvRH7Tz,Vagabon:Fear & Force,36,0.60245,36147
2020,September,1,Bad Bad Hats,Super America,It Hurts,9/12/2020 3:34:00 PM,9/12/2020 10:34:00 AM,2PFtst7Dy48ZLqgxjTQ3es,Bad Bad Hats:Super America,37,3.834666667,230080
2020,September,1,The Lumineers,Where The Skies Are Blue,Cleopatra (Deluxe),9/12/2020 3:37:00 PM,9/12/2020 10:37:00 AM,3CuscN8itbT86pQFKQMIk7,The Lumineers:Where The Skies Are Blue,38,2.335333333,140120
2020,September,1,The Lumineers,Everyone Requires A Plan,Cleopatra (Deluxe),9/12/2020 3:41:00 PM,9/12/2020 10:41:00 AM,5mqbBZg2HeMvgMYfeGRGRM,The Lumineers:Everyone Requires A Plan,39,0.001483333,89
2020,September,1,The Lumineers,Dead Sea,The Lumineers (Deluxe Edition),9/12/2020 3:41:00 PM,9/12/2020 10:41:00 AM,5E62p9OYWf6Za5eZbXE13N,The Lumineers:Dead Sea,40,4.132216667,247933
2020,September,1,The Lumineers,Gun Song,Cleopatra,9/12/2020 3:42:00 PM,9/12/2020 10:42:00 AM,02VxlOxetoqdcq2G7zHImz,The Lumineers:Gun Song,41,0.8065,48390
2020,September,1,The Lumineers,Gun Song,Cleopatra (Deluxe),9/12/2020 3:42:00 PM,9/12/2020 10:42:00 AM,6tUsVUZJojjWvcyBYQmwDC,The Lumineers:Gun Song,42,0.8065,48390
2020,September,1,The Lumineers,Gun Song,Cleopatra,9/13/2020 12:14:00 AM,9/12/2020 7:14:00 PM,02VxlOxetoqdcq2G7zHImz,The Lumineers:Gun Song,43,2.799866667,167992
2020,September,1,The Lumineers,Gun Song,Cleopatra (Deluxe),9/13/2020 12:14:00 AM,9/12/2020 7:14:00 PM,6tUsVUZJojjWvcyBYQmwDC,The Lumineers:Gun Song,44,2.799866667,167992
2020,September,1,Devin Dawson,All On Me,Dark Horse,9/13/2020 12:18:00 AM,9/12/2020 7:18:00 PM,2mfahQ0EaaZWq4cFNg6A1o,Devin Dawson:All On Me,45,3.743766667,224626
2020,September,1,Hozier,Cherry Wine - Live,Hozier,9/13/2020 12:22:00 AM,9/12/2020 7:22:00 PM,1ivHxaGL5ld9VS1zsYc4YN,Hozier:Cherry Wine - Live,46,4.002433333,240146
2020,September,1,Henry Jamison,Real Peach,The Wilds,9/13/2020 12:26:00 AM,9/12/2020 7:26:00 PM,6p4mASLulKdpNFLxQhs0ff,Henry Jamison:Real Peach,47,3.88815,233289
2020,September,1,Margaret Glaspy,You're Smiling (But I Don't Believe You),If & When,9/13/2020 12:30:00 AM,9/12/2020 7:30:00 PM,5qZVuornKKdSdsHPnsJjWT,Margaret Glaspy:You're Smiling (But I Don't Believe You),48,3.180333333,190820
2020,September,1,The Greeting Committee,Hands Down - Reprise,Hands Down,9/13/2020 12:36:00 AM,9/12/2020 7:36:00 PM,6v0tozTqTJED6NPLwrnbkU,The Greeting Committee:Hands Down - Reprise,49,4.8468,290808
2020,September,1,Lorde,Ribs,Pure Heroine,9/13/2020 12:40:00 AM,9/12/2020 7:40:00 PM,0TEekvXTomKt3hdXDZxxeW,Lorde:Ribs,50,4.31615,258969
2020,September,1,Lorde,Ribs,Pure Heroine,9/13/2020 12:40:00 AM,9/12/2020 7:40:00 PM,2MvvoeRt8NcOXWESkxWn3g,Lorde:Ribs,51,4.31615,258969
2020,September,1,Ella Vos,00000 Million - Recorded at Spotify Studios NYC,Spotify Singles,9/13/2020 12:43:00 AM,9/12/2020 7:43:00 PM,1WnSNeXgZUs9lfEv3rAFXH,Ella Vos:00000 Million - Recorded at Spotify Studios NYC,52,2.839033333,170342
2020,September,1,Arctic Monkeys,Love is a Laserquest,Suck It and See,9/13/2020 12:46:00 AM,9/12/2020 7:46:00 PM,7wsEZh68qX7jY0dziXMb0H,Arctic Monkeys:Love is a Laserquest,53,3.190433333,191426
2020,September,1,Devin Dawson,All On Me,Dark Horse,9/13/2020 12:47:00 AM,9/12/2020 7:47:00 PM,2mfahQ0EaaZWq4cFNg6A1o,Devin Dawson:All On Me,54,0.00225,135
2020,September,1,Shakey Graves,Dearly Departed (feat. Esmé Patterson),And The War Came,9/13/2020 12:50:00 AM,9/12/2020 7:50:00 PM,0ewrI06EIDMGXvgJxuyF3U,Shakey Graves:Dearly Departed (feat. Esmé Patterson),55,3.546666667,212800
2020,September,1,Liza Anne,Bummer Days,Bad Vacation,9/13/2020 12:53:00 AM,9/12/2020 7:53:00 PM,5XgD3IJKhhChTDtoRzl2V6,Liza Anne:Bummer Days,56,2.627783333,157667
2020,September,1,Travelers,Sleeptalking,Sleeptalking,9/13/2020 1:03:00 AM,9/12/2020 8:03:00 PM,7ycmWuqDEi1JpErdwctNz6,Travelers:Sleeptalking,57,2.124883333,127493
2020,September,0,Shakey Graves,Roll The Bones - Audiotree Live Version,,9/13/2020 1:03:00 AM,9/12/2020 8:03:00 PM,,Shakey Graves:Roll The Bones - Audiotree Live Version,58,0.041016667,2461
2020,September,1,Florence + The Machine,No Choir,High As Hope,9/13/2020 1:06:00 AM,9/12/2020 8:06:00 PM,47a7Hn4fFE4mHgVJF19CO1,Florence + The Machine:No Choir,59,2.485333333,149120
2020,September,1,Noah Cyrus,July (feat. Leon Bridges),July (feat. Leon Bridges),9/13/2020 1:14:00 AM,9/12/2020 8:14:00 PM,3V0nnQhqvbE3JmiDdnzQFQ,Noah Cyrus:July (feat. Leon Bridges),60,2.538,152280
2020,September,0,Leon Bridges,River,,9/13/2020 1:18:00 AM,9/12/2020 8:18:00 PM,,Leon Bridges:River,61,3.976,238560
2020,September,1,Lana Del Rey,Mariners Apartment Complex,Norman Fucking Rockwell!,9/13/2020 1:22:00 AM,9/12/2020 8:22:00 PM,6OG05bPAwUuV3OMvy2Vy1P,Lana Del Rey:Mariners Apartment Complex,62,4.119166667,247150
2020,September,1,Phoebe Bridgers,DVD Menu,Punisher,9/13/2020 1:26:00 AM,9/12/2020 8:26:00 PM,6Tz8qANEIf4aCGEEjcxgKg,Phoebe Bridgers:DVD Menu,63,0.11415,6849
2020,September,1,Taylor Swift,Everything Has Changed,Red,9/13/2020 1:26:00 AM,9/12/2020 8:26:00 PM,7gdwoOmi258QJq0hmQ4hto,Taylor Swift:Everything Has Changed,64,4.06555,243933
2020,September,1,Haley Heynderickx,Slow Talkin',Slow Talkin',9/13/2020 1:30:00 AM,9/12/2020 8:30:00 PM,1hEDZvIk6Ev3xJsGJwnlwr,Haley Heynderickx:Slow Talkin',65,4,240000
2020,September,1,Sylvan Esso,Funeral Singers,Funeral Singers,9/13/2020 2:19:00 PM,9/13/2020 9:19:00 AM,5Y42u37PlyQXegnuI1Hpo1,Sylvan Esso:Funeral Singers,66,0.63875,38325
2020,September,1,Haley Heynderickx,Jo,I Need to Start a Garden,9/13/2020 2:24:00 PM,9/13/2020 9:24:00 AM,6bI9qIBdEoB40nfuUy7u5F,Haley Heynderickx:Jo,67,3.8701,232206
2020,September,1,John Vincent III,Lost / Inside Our Minds,Mountain Sounds,9/13/2020 2:28:00 PM,9/13/2020 9:28:00 AM,4kCSKIFIBo9DMtslnz3tMY,John Vincent III:Lost / Inside Our Minds,68,3.800833333,228050
2020,September,1,Ed Sheeran,I See Fire,x,9/13/2020 2:56:00 PM,9/13/2020 9:56:00 AM,5pY3ovFxbvAg7reGZjJQSp,Ed Sheeran:I See Fire,69,5.012433333,300746
2020,September,1,San Fermin,Emily,Jackrabbit,9/13/2020 3:00:00 PM,9/13/2020 10:00:00 AM,7ibjRsuXfAVlya4mCbw2G4,San Fermin:Emily,70,3.747766667,224866
2020,September,1,Haley Heynderickx,Untitled God Song,I Need to Start a Garden,9/13/2020 3:04:00 PM,9/13/2020 10:04:00 AM,05Tz6QuSWq66WaqpHGK6iw,Haley Heynderickx:Untitled God Song,71,3.739566667,224374
2020,September,1,Daughter,Youth,If You Leave,9/13/2020 3:08:00 PM,9/13/2020 10:08:00 AM,1vyrrrnb7182SL6iOMor3O,Daughter:Youth,72,4.216883333,253013
2020,September,1,Arctic Monkeys,Who The Fuck Are Arctic Monkeys?,Who The F*** Are Arctic Monkeys?,9/13/2020 3:14:00 PM,9/13/2020 10:14:00 AM,4MFQ0wsGuiKJrPNLUaCVnt,Arctic Monkeys:Who The Fuck Are Arctic Monkeys?,73,5.613766667,336826
2020,September,1,Kanye West,The Glory,Graduation,9/13/2020 3:17:00 PM,9/13/2020 10:17:00 AM,795LIYKphBOsvyMh5hZaPk,Kanye West:The Glory,74,3.5451,212706
2020,September,1,Cayucas,Hella,Dancing at the Blue Lagoon,9/13/2020 3:22:00 PM,9/13/2020 10:22:00 AM,3Swkx5ju1CNY5r8BSXXj9l,Cayucas:Hella,75,4.186666667,251200
2020,September,1,The 1975,It's Not Living (If It's Not With You),A Brief Inquiry Into Online Relationships,9/13/2020 3:26:00 PM,9/13/2020 10:26:00 AM,3TgMcrV32NUKjEG2ujn9eh,The 1975:It's Not Living (If It's Not With You),76,4.138916667,248335
2020,September,1,Coldplay,Yellow,Parachutes,9/13/2020 3:30:00 PM,9/13/2020 10:30:00 AM,3AJwUDP919kvQ9QcozQPxg,Coldplay:Yellow,77,4.446216667,266773
2020,September,1,Billie Eilish,bury a friend,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",9/13/2020 3:34:00 PM,9/13/2020 10:34:00 AM,4SSnFejRGlZikf02HLewEF,Billie Eilish:bury a friend,78,3.21905,193143
2020,September,1,Billie Eilish,bury a friend,bury a friend,9/13/2020 3:34:00 PM,9/13/2020 10:34:00 AM,4NzMOnvSJVNKF7nw5NkXIP,Billie Eilish:bury a friend,79,3.21905,193143
2020,September,1,Adele,Someone Like You,21,9/13/2020 3:38:00 PM,9/13/2020 10:38:00 AM,4kflIGfjdZJW4ot2ioixTB,Adele:Someone Like You,80,4.750666667,285040
2020,September,1,Arctic Monkeys,That's Where You're Wrong,Suck It and See,9/13/2020 3:43:00 PM,9/13/2020 10:43:00 AM,0O3xlhTJPTrGevY2FnYUQC,Arctic Monkeys:That's Where You're Wrong,81,4.28,256800
2020,September,1,Sleigh Bells,Rill Rill,Treats,9/13/2020 3:44:00 PM,9/13/2020 10:44:00 AM,3GbjOImkNo5nFT2GQxVr11,Sleigh Bells:Rill Rill,82,1.6558,99348
2020,September,1,Flipturn,August (Acoustic),August (Acoustic),9/13/2020 3:49:00 PM,9/13/2020 10:49:00 AM,2JXiyD1zucGdFmnTeYb5Ry,Flipturn:August (Acoustic),83,5.033333333,302000
2020,September,1,Billie Eilish,everything i wanted,everything i wanted,9/13/2020 3:52:00 PM,9/13/2020 10:52:00 AM,3ZCTVFBt2Brf31RLEnCkWJ,Billie Eilish:everything i wanted,84,2.69985,161991
2020,September,0,Holly Humberstone,Deep End,,9/14/2020 2:11:00 PM,9/14/2020 9:11:00 AM,,Holly Humberstone:Deep End,85,2.861033333,171662
2020,September,0,Dan & Drum,Heteroverheels,,9/14/2020 2:16:00 PM,9/14/2020 9:16:00 AM,,Dan & Drum:Heteroverheels,86,4.713583333,282815
2020,September,0,J.E. Sunde,I Will Smile When I Think of You,,9/14/2020 2:19:00 PM,9/14/2020 9:19:00 AM,,J.E. Sunde:I Will Smile When I Think of You,87,2.69155,161493
2020,September,0,Alexandra Savior,Soft Currents,,9/14/2020 2:22:00 PM,9/14/2020 9:22:00 AM,,Alexandra Savior:Soft Currents,88,3.191466667,191488
2020,September,0,Phoebe Bridgers,Motion Sickness (Demo - Bonus Track),,9/14/2020 2:26:00 PM,9/14/2020 9:26:00 AM,,Phoebe Bridgers:Motion Sickness (Demo - Bonus Track),89,4.407533333,264452
2020,September,0,Del Water Gap,Vanessa,,9/14/2020 2:30:00 PM,9/14/2020 9:30:00 AM,,Del Water Gap:Vanessa,90,4.142133333,248528
2020,September,0,Jensen McRae,Wolves,,9/14/2020 2:34:00 PM,9/14/2020 9:34:00 AM,,Jensen McRae:Wolves,91,3.924633333,235478
2020,September,0,Palace,"Someday, Somewhere",,9/14/2020 2:38:00 PM,9/14/2020 9:38:00 AM,,"Palace:Someday, Somewhere",92,3.207683333,192461
2020,September,0,Miniature Tigers,Manic Upswings,,9/14/2020 2:42:00 PM,9/14/2020 9:42:00 AM,,Miniature Tigers:Manic Upswings,93,4.192666667,251560
2020,September,1,Sorcha Richardson,First Prize Bravery,First Prize Bravery,9/14/2020 2:46:00 PM,9/14/2020 9:46:00 AM,72xOIsOYsgFWFhLo2yKVfC,Sorcha Richardson:First Prize Bravery,94,3.834216667,230053
2020,September,0,Takénobu,Nobody Said,,9/14/2020 2:50:00 PM,9/14/2020 9:50:00 AM,,Takénobu:Nobody Said,95,4.103733333,246224
2020,September,0,Bedouine,Sunshine Sometimes,,9/14/2020 3:11:00 PM,9/14/2020 10:11:00 AM,,Bedouine:Sunshine Sometimes,96,4.3679,262074
2020,September,0,Lucy Dacus,Direct Address,,9/14/2020 3:58:00 PM,9/14/2020 10:58:00 AM,,Lucy Dacus:Direct Address,97,3.3256,199536
2020,September,0,Tōth,Juliette,,9/14/2020 4:01:00 PM,9/14/2020 11:01:00 AM,,Tōth:Juliette,98,3.2248,193488
2020,September,0,Jas Ratchford,Nobody Else to Call,,9/14/2020 4:06:00 PM,9/14/2020 11:06:00 AM,,Jas Ratchford:Nobody Else to Call,99,4.879666667,292780
2020,September,0,Anjimile,Maker,,9/14/2020 4:08:00 PM,9/14/2020 11:08:00 AM,,Anjimile:Maker,100,2.472466667,148348
2020,September,0,Bon Iver,"Hey, Ma",,9/14/2020 4:12:00 PM,9/14/2020 11:12:00 AM,,"Bon Iver:Hey, Ma",101,3.611766667,216706
2020,September,0,Zack Villere,Sore Throat,,9/14/2020 4:13:00 PM,9/14/2020 11:13:00 AM,,Zack Villere:Sore Throat,102,0.707,42420
2020,September,0,Hayley Williams,Why We Ever,,9/14/2020 4:17:00 PM,9/14/2020 11:17:00 AM,,Hayley Williams:Why We Ever,103,4.39,263400
2020,September,0,American Football,Uncomfortably Numb (feat. Hayley Williams),,9/14/2020 4:21:00 PM,9/14/2020 11:21:00 AM,,American Football:Uncomfortably Numb (feat. Hayley Williams),104,4.173633333,250418
2020,September,0,Mitski,Class of 2013,,9/14/2020 4:23:00 PM,9/14/2020 11:23:00 AM,,Mitski:Class of 2013,105,1.230166667,73810
2020,September,0,Shakey Graves,A World So Full of Love,,9/14/2020 4:25:00 PM,9/14/2020 11:25:00 AM,,Shakey Graves:A World So Full of Love,106,2.865966667,171958
2020,September,0,Alfie Templeman,Yellow Flowers,,9/14/2020 4:29:00 PM,9/14/2020 11:29:00 AM,,Alfie Templeman:Yellow Flowers,107,3.1043,186258
2020,September,0,L.A. Salami,We'll Solve It After,,9/14/2020 4:33:00 PM,9/14/2020 11:33:00 AM,,L.A. Salami:We'll Solve It After,108,4.591883333,275513
2020,September,0,Angelo De Augustine,"You Needed Love, I Needed You",,9/14/2020 5:35:00 PM,9/14/2020 12:35:00 PM,,"Angelo De Augustine:You Needed Love, I Needed You",109,3.0761,184566
2020,September,0,Skullcrusher,Two Weeks in December,,9/14/2020 5:36:00 PM,9/14/2020 12:36:00 PM,,Skullcrusher:Two Weeks in December,110,0.931716667,55903
2020,September,0,Tomberlin,Seventeen,,9/14/2020 5:40:00 PM,9/14/2020 12:40:00 PM,,Tomberlin:Seventeen,111,4.51875,271125
2020,September,0,Teenage Priest,Innocent,,9/14/2020 5:44:00 PM,9/14/2020 12:44:00 PM,,Teenage Priest:Innocent,112,3.536083333,212165
2020,September,1,Field Medic,henna tattoo,henna tattoo,9/14/2020 5:46:00 PM,9/14/2020 12:46:00 PM,0yZ97Wpg7TMLNEXrel2cEJ,Field Medic:henna tattoo,113,2.429666667,145780
2020,September,1,Phoebe Bridgers,Savior Complex,Punisher,9/14/2020 5:50:00 PM,9/14/2020 12:50:00 PM,4BNew3AqFCvABdFsYMRiyB,Phoebe Bridgers:Savior Complex,114,4.027333333,241640
2020,September,0,Adam Melchor,Real Estate,,9/14/2020 5:54:00 PM,9/14/2020 12:54:00 PM,,Adam Melchor:Real Estate,115,3.6,216000
2020,September,0,Florist,Shadow Bloom,,9/14/2020 5:58:00 PM,9/14/2020 12:58:00 PM,,Florist:Shadow Bloom,116,3.669816667,220189
2020,September,1,Samia,Big Wheel,Big Wheel,9/14/2020 6:01:00 PM,9/14/2020 1:01:00 PM,5TxwBIN4MTTWLvW3Tl5ttE,Samia:Big Wheel,117,3.262883333,195773
2020,September,0,Babygirl,I Wish I Never Met You,,9/14/2020 6:04:00 PM,9/14/2020 1:04:00 PM,,Babygirl:I Wish I Never Met You,118,3.529066667,211744
2020,September,0,Slow Pulp,Idaho,,9/14/2020 6:09:00 PM,9/14/2020 1:09:00 PM,,Slow Pulp:Idaho,119,4.097383333,245843
2020,September,0,Wasuremono,Are You OK?,,9/14/2020 6:13:00 PM,9/14/2020 1:13:00 PM,,Wasuremono:Are You OK?,120,4.39555,263733
2020,September,0,Palehound,Killer,,9/14/2020 6:17:00 PM,9/14/2020 1:17:00 PM,,Palehound:Killer,121,4.170933333,250256
2020,September,0,Slow Pulp,High,,9/14/2020 6:20:00 PM,9/14/2020 1:20:00 PM,,Slow Pulp:High,122,2.54285,152571
2020,September,0,Sorry,Starstruck - Single Version,,9/14/2020 6:21:00 PM,9/14/2020 1:21:00 PM,,Sorry:Starstruck - Single Version,123,1.126916667,67615
2020,September,0,Soccer Mommy,I Think You're Alright,,9/14/2020 6:24:00 PM,9/14/2020 1:24:00 PM,,Soccer Mommy:I Think You're Alright,124,2.865366667,171922
2020,September,0,Daisy the Great,LaLa,,9/14/2020 6:26:00 PM,9/14/2020 1:26:00 PM,,Daisy the Great:LaLa,125,1.95,117000
2020,September,0,Trace Mountains,Lost in the Country,,9/14/2020 7:11:00 PM,9/14/2020 2:11:00 PM,,Trace Mountains:Lost in the Country,126,5.37535,322521
2020,September,0,Good Morning,"Boy, I'm Just A Loser For Your Love",,9/14/2020 7:14:00 PM,9/14/2020 2:14:00 PM,,"Good Morning:Boy, I'm Just A Loser For Your Love",127,3.259883333,195593
2020,September,0,Lomelda,Wonder,,9/14/2020 7:16:00 PM,9/14/2020 2:16:00 PM,,Lomelda:Wonder,128,2.193833333,131630
2020,September,0,Anna Burch,Can't Sleep,,9/14/2020 7:21:00 PM,9/14/2020 2:21:00 PM,,Anna Burch:Can't Sleep,129,4.603033333,276182
2020,September,0,Field Medic,"the bottle's my lover, she's just my friend",,9/14/2020 7:24:00 PM,9/14/2020 2:24:00 PM,,"Field Medic:the bottle's my lover, she's just my friend",130,0.323516667,19411
2020,September,0,Big Thief,UFOF,,9/14/2020 7:24:00 PM,9/14/2020 2:24:00 PM,,Big Thief:UFOF,131,3.140216667,188413
2020,September,0,Runnner,Ur Name on a Grain of Rice,,9/14/2020 7:29:00 PM,9/14/2020 2:29:00 PM,,Runnner:Ur Name on a Grain of Rice,132,5.0263,301578
2020,September,0,Skullcrusher,Places/Plans,,9/14/2020 7:33:00 PM,9/14/2020 2:33:00 PM,,Skullcrusher:Places/Plans,133,3.051933333,183116
2020,September,0,Frankie Cosmos,Wannago,,9/14/2020 7:36:00 PM,9/14/2020 2:36:00 PM,,Frankie Cosmos:Wannago,134,3.300216667,198013
2020,September,0,Hovvdy,Cathedral,,9/14/2020 7:39:00 PM,9/14/2020 2:39:00 PM,,Hovvdy:Cathedral,135,3.071816667,184309
2020,September,0,Ratboys,Elvis is in the Freezer,,9/14/2020 7:42:00 PM,9/14/2020 2:42:00 PM,,Ratboys:Elvis is in the Freezer,136,2.993066667,179584
2020,September,0,Weyes Blood,Movies,,9/14/2020 7:49:00 PM,9/14/2020 2:49:00 PM,,Weyes Blood:Movies,137,5.658066667,339484
2020,September,0,Crumb,Ghostride,,9/14/2020 7:50:00 PM,9/14/2020 2:50:00 PM,,Crumb:Ghostride,138,1.416166667,84970
2020,September,0,Aluna,Body Pump,,9/14/2020 7:55:00 PM,9/14/2020 2:55:00 PM,,Aluna:Body Pump,139,4.342516667,260551
2020,September,0,Aluna,Body Pump,,9/14/2020 7:55:00 PM,9/14/2020 2:55:00 PM,,Aluna:Body Pump,140,0.1807,10842
2020,September,0,Aluna,The Recipe,,9/14/2020 7:58:00 PM,9/14/2020 2:58:00 PM,,Aluna:The Recipe,141,3.366866667,202012
2020,September,0,Aluna,Ain't My Business,,9/14/2020 8:00:00 PM,9/14/2020 3:00:00 PM,,Aluna:Ain't My Business,142,1.79705,107823
2020,September,0,Dijon,sweet thing,,9/14/2020 8:03:00 PM,9/14/2020 3:03:00 PM,,Dijon:sweet thing,143,3.203666667,192220
2020,September,0,Shabazz Palaces,Fast Learner,,9/14/2020 8:25:00 PM,9/14/2020 3:25:00 PM,,Shabazz Palaces:Fast Learner,144,3.159183333,189551
2020,September,0,Tourist,Last,,9/14/2020 8:30:00 PM,9/14/2020 3:30:00 PM,,Tourist:Last,145,4.908633333,294518
2020,September,0,Låpsley,Womxn,,9/14/2020 8:34:00 PM,9/14/2020 3:34:00 PM,,Låpsley:Womxn,146,3.90755,234453
2020,September,1,Peach Pit,Shampoo Bottles,You and Your Friends,9/14/2020 8:37:00 PM,9/14/2020 3:37:00 PM,2INUkDPCO1eQlOFmIN5VAC,Peach Pit:Shampoo Bottles,147,3.737766667,224266
2020,September,0,Nathaniel Rateliff & The Night Sweats,Don't Care Darlin',,9/14/2020 8:41:00 PM,9/14/2020 3:41:00 PM,,Nathaniel Rateliff & The Night Sweats:Don't Care Darlin',148,3.728,223680
2020,September,0,Easypeel,What A Woman,,9/14/2020 8:45:00 PM,9/14/2020 3:45:00 PM,,Easypeel:What A Woman,149,3.916816667,235009
2020,September,0,Meet Me @ The Altar,May the Odds Be in Your Favor,,9/14/2020 8:48:00 PM,9/14/2020 3:48:00 PM,,Meet Me @ The Altar:May the Odds Be in Your Favor,150,0.143233333,8594
2020,September,0,Local Natives,Dark Days [Feat. Sylvan Esso],,9/14/2020 8:48:00 PM,9/14/2020 3:48:00 PM,,Local Natives:Dark Days [Feat. Sylvan Esso],151,3.0202,181212
2020,September,0,mxmtoon,fever dream,,9/14/2020 8:52:00 PM,9/14/2020 3:52:00 PM,,mxmtoon:fever dream,152,3.274666667,196480
2020,September,0,JFDR,Taking A Part Of Me,,9/14/2020 8:55:00 PM,9/14/2020 3:55:00 PM,,JFDR:Taking A Part Of Me,153,3.418283333,205097
2020,September,0,Black Pumas,Fast Car,,9/14/2020 8:56:00 PM,9/14/2020 3:56:00 PM,,Black Pumas:Fast Car,154,0.467966667,28078
2020,September,0,Agnes Obel,Myopia,,9/14/2020 9:01:00 PM,9/14/2020 4:01:00 PM,,Agnes Obel:Myopia,155,5.275783333,316547
2020,September,0,Nation of Language,Rush & Fever,,9/14/2020 9:05:00 PM,9/14/2020 4:05:00 PM,,Nation of Language:Rush & Fever,156,4.009916667,240595
2020,September,0,caroline,Dark blue,,9/15/2020 1:31:00 PM,9/15/2020 8:31:00 AM,,caroline:Dark blue,157,0.00925,555
2020,September,0,The Lawrence Arms,"Last, Last Words",,9/15/2020 1:31:00 PM,9/15/2020 8:31:00 AM,,"The Lawrence Arms:Last, Last Words",158,0.0231,1386
2020,September,1,Samia,Big Wheel,Big Wheel,9/15/2020 2:56:00 PM,9/15/2020 9:56:00 AM,5TxwBIN4MTTWLvW3Tl5ttE,Samia:Big Wheel,159,6.176666667,370600
2020,September,1,Devin Dawson,All On Me,Dark Horse,9/15/2020 3:01:00 PM,9/15/2020 10:01:00 AM,2mfahQ0EaaZWq4cFNg6A1o,Devin Dawson:All On Me,160,3.743766667,224626
2020,September,1,Drake,Laugh Now Cry Later (feat. Lil Durk),Laugh Now Cry Later (feat. Lil Durk),9/15/2020 3:05:00 PM,9/15/2020 10:05:00 AM,2SAqBLGA283SUiwJ3xOUVI,Drake:Laugh Now Cry Later (feat. Lil Durk),161,4.3582,261492
2020,September,1,DaBaby,ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,9/15/2020 3:08:00 PM,9/15/2020 10:08:00 AM,7ytR5pFWmSjzHJIeQkgog4,DaBaby:ROCKSTAR (feat. Roddy Ricch),162,3.028883333,181733
2020,September,1,24kGoldn,Mood (feat. iann dior),Mood (feat. iann dior),9/15/2020 3:10:00 PM,9/15/2020 10:10:00 AM,3tjFYV6RSFtuktYl3ZtYcq,24kGoldn:Mood (feat. iann dior),163,2.342083333,140525
